20180830162142,10.0.0.2,59088,10.0.0.1,5001,3,50.0-51.0,5767168,46137344
20180830162143,10.0.0.2,59088,10.0.0.1,5001,3,51.0-52.0,5636096,45088768
20180830162144,10.0.0.2,59088,10.0.0.1,5001,3,52.0-53.0,5767168,46137344
20180830162145,10.0.0.2,59088,10.0.0.1,5001,3,53.0-54.0,5636096,45088768
20180830162146,10.0.0.2,59088,10.0.0.1,5001,3,54.0-55.0,6160384,49283072
20180830162147,10.0.0.2,59088,10.0.0.1,5001,3,55.0-56.0,5767168,46137344
20180830162148,10.0.0.2,59088,10.0.0.1,5001,3,56.0-57.0,5636096,45088768
20180830162149,10.0.0.2,59088,10.0.0.1,5001,3,57.0-58.0,6160384,49283072
20180830162150,10.0.0.2,59088,10.0.0.1,5001,3,58.0-59.0,5242880,41943040
20180830162151,10.0.0.2,59088,10.0.0.1,5001,3,59.0-60.0,5767168,46137344
20180830162151,10.0.0.2,59088,10.0.0.1,5001,3,0.0-60.1,336986112,44888536
