1540439476.949036,0
1540439477.019060,0
1540439477.057465,0
1540439477.082004,0
1540439477.115069,0
1540439477.143578,0
1540439477.161033,0
1540439477.193182,0
1540439477.221021,0
1540439477.260417,0
1540439477.286567,0
1540439477.301914,0
1540439477.340058,0
1540439477.361084,0
1540439477.382932,0
1540439477.402721,0
1540439477.421588,0
1540439477.437329,0
1540439477.454553,0
1540439477.471794,0
1540439477.497402,0
1540439477.517383,0
1540439477.535687,0
1540439477.552028,0
1540439477.570214,0
1540439477.587090,0
1540439477.603626,0
1540439477.620134,0
1540439477.637475,0
1540439477.654476,0
1540439477.671311,0
1540439477.687093,0
1540439477.702290,0
1540439477.717511,0
1540439477.735779,0
1540439477.751031,0
1540439477.778254,0
1540439477.809512,0
1540439477.837937,0
1540439477.876060,0
1540439477.892869,0
1540439477.908740,0
1540439477.931450,0
1540439477.947469,0
1540439477.968641,0
1540439477.983646,0
1540439477.999556,1
1540439478.014508,0
1540439478.032881,0
1540439478.060300,0
1540439478.104073,0
1540439478.120440,0
1540439478.139406,0
1540439478.155577,0
1540439478.170736,0
1540439478.186172,0
1540439478.202936,0
1540439478.218990,0
1540439478.236279,0
1540439478.252433,0
1540439478.268153,0
1540439478.285501,0
1540439478.305543,0
1540439478.320992,0
1540439478.338170,0
1540439478.353640,0
1540439478.382496,0
1540439478.412391,0
1540439478.428374,0
1540439478.463528,0
1540439478.516384,0
1540439478.547459,0
1540439478.595943,0
1540439478.649231,0
1540439478.694460,0
1540439478.736069,0
1540439478.770672,0
1540439478.788792,0
1540439478.806894,0
1540439478.824884,0
1540439478.844707,0
1540439478.862274,0
1540439478.878960,0
1540439478.894688,0
1540439478.909892,0
1540439478.925954,0
1540439478.942103,0
1540439478.959550,0
1540439478.978424,0
1540439478.993992,0
1540439479.011909,0
1540439479.030697,0
1540439479.052931,0
1540439479.079108,0
1540439479.114997,0
1540439479.142628,0
1540439479.159053,0
1540439479.181385,0
1540439479.198127,0
1540439479.213932,0
1540439479.229568,0
1540439479.246459,0
1540439479.262706,0
1540439479.280567,0
1540439479.298950,0
1540439479.314842,0
1540439479.330945,0
1540439479.346464,0
1540439479.364328,0
1540439479.380916,0
1540439479.396369,0
1540439479.411383,0
1540439479.429904,0
1540439479.448470,0
1540439479.465624,0
1540439479.482942,0
1540439479.499155,0
1540439479.523405,0
1540439479.560293,0
1540439479.576093,0
1540439479.598792,0
1540439479.619898,0
1540439479.637457,0
1540439479.657392,0
1540439479.673602,0
1540439479.690143,0
1540439479.706855,0
1540439479.722382,0
1540439479.739309,0
1540439479.758443,0
1540439479.774192,0
1540439479.789030,0
1540439479.804463,0
1540439479.820967,0
1540439479.836414,0
1540439479.851737,0
1540439479.866695,0
1540439479.883520,0
1540439479.898648,0
1540439479.914784,0
1540439479.933188,0
1540439479.950023,0
1540439479.975585,0
1540439479.990845,0
1540439480.008629,0
1540439480.050240,0
1540439480.102286,0
1540439480.140329,0
1540439480.185229,0
1540439480.200538,0
1540439480.219499,0
1540439480.235002,0
1540439480.250407,0
1540439480.265609,0
1540439480.284512,0
1540439480.304260,0
1540439480.321844,0
1540439480.337970,0
1540439480.353599,0
1540439480.369251,0
1540439480.392682,0
1540439480.408576,0
1540439480.425066,0
1540439480.441593,0
1540439480.457415,0
1540439480.472737,0
1540439480.491168,0
1540439480.508831,0
1540439480.524504,0
1540439480.539532,0
1540439480.555355,0
1540439480.592455,0
1540439480.623854,0
1540439480.639154,0
1540439480.662613,0
1540439480.680288,0
1540439480.698950,0
1540439480.718824,0
1540439480.734856,0
1540439480.750647,0
1540439480.766990,0
1540439480.784125,0
1540439480.801773,0
1540439480.817835,0
1540439480.834126,0
1540439480.849105,0
1540439480.867951,0
1540439480.885609,0
1540439480.901529,0
1540439480.918344,0
1540439480.933290,0
1540439480.950728,0
1540439480.977028,0
1540439480.993965,0
1540439481.013145,0
1540439481.030392,0
1540439481.047044,0
1540439481.080179,0
1540439481.112484,0
1540439481.156675,0
1540439481.211491,0
1540439481.252567,0
1540439481.304019,0
1540439481.328239,0
1540439481.361296,0
1540439481.388298,0
1540439481.476305,12
1540439481.528543,19
1540439481.592398,27
1540439481.630261,29
1540439481.654555,29
1540439481.678758,29
1540439481.705460,30
1540439481.730488,30
1540439481.755384,30
1540439481.777928,30
1540439481.810737,31
1540439481.840863,31
1540439481.857320,31
1540439481.872718,32
1540439481.889615,32
1540439481.905060,32
1540439481.922951,32
1540439481.939574,32
1540439481.955516,32
1540439481.971029,33
1540439481.987350,33
1540439482.024555,33
1540439482.040757,33
1540439482.058837,34
1540439482.074194,34
1540439482.090032,34
1540439482.117702,34
1540439482.172403,35
1540439482.188497,35
1540439482.203977,35
1540439482.220335,35
1540439482.236172,36
1540439482.252144,36
1540439482.270338,36
1540439482.286082,36
1540439482.301758,36
1540439482.319143,37
1540439482.333957,37
1540439482.350252,37
1540439482.371052,36
1540439482.387631,37
1540439482.406158,38
1540439482.423420,38
1540439482.440009,38
1540439482.455599,38
1540439482.474661,37
1540439482.490535,37
1540439482.506687,39
1540439482.523896,38
1540439482.539533,38
1540439482.556513,39
1540439482.575546,39
1540439482.590673,40
1540439482.625159,39
1540439482.646328,39
1540439482.664020,40
1540439482.687721,41
1540439482.703325,41
1540439482.720738,41
1540439482.739216,41
1540439482.755593,41
1540439482.771188,42
1540439482.787296,42
1540439482.809621,42
1540439482.826574,42
1540439482.844973,41
1540439482.860257,43
1540439482.875663,43
1540439482.892841,43
1540439482.910177,42
1540439482.927644,43
1540439482.945890,45
1540439482.962147,45
1540439482.978715,45
1540439482.995256,45
1540439483.015958,44
1540439483.033292,46
1540439483.051526,46
1540439483.067016,46
1540439483.083640,46
1540439483.100362,46
1540439483.125702,47
1540439483.151937,46
1540439483.184557,47
1540439483.224924,48
1540439483.267036,47
1540439483.283672,46
1540439483.301261,48
1540439483.318342,47
1540439483.333900,47
1540439483.349536,47
1540439483.366777,48
1540439483.383971,49
1540439483.398793,49
1540439483.416561,49
1540439483.432351,49
1540439483.455499,48
1540439483.474067,50
1540439483.490618,50
1540439483.507460,50
1540439483.524515,50
1540439483.540092,50
1540439483.557208,50
1540439483.575690,50
1540439483.593025,51
1540439483.609308,51
1540439483.626612,51
1540439483.642090,51
1540439483.657782,52
1540439483.677060,52
1540439483.694314,52
1540439483.709752,52
1540439483.725419,52
1540439483.741455,53
1540439483.759122,53
1540439483.773775,53
1540439483.788859,53
1540439483.816043,53
1540439483.850252,53
1540439483.866557,54
1540439483.891885,54
1540439483.907995,54
1540439483.926402,55
1540439483.943298,55
1540439483.959046,55
1540439483.974492,55
1540439483.999460,55
1540439484.022770,56
1540439484.040272,56
1540439484.055857,56
1540439484.073160,56
1540439484.089570,56
1540439484.115765,56
