6.622094479 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 63488
6.624267031 10.0.0.1:33011 10.0.0.2:5001 40 0x146705a2 0x14668aea 22 2147483647 60928 51190 29696
6.630907357 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 66560
6.632326045 10.0.0.1:33011 10.0.0.2:5001 40 0x146710ca 0x1466907e 23 2147483647 63488 54790 29696
6.639022551 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 69120
6.641161234 10.0.0.1:33011 10.0.0.2:5001 40 0x14671bf2 0x14669612 24 2147483647 66560 58949 29696
6.646336775 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 72192
6.649234859 10.0.0.1:33011 10.0.0.2:5001 40 0x1467271a 0x14669ba6 25 2147483647 69120 63681 29696
6.654356599 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 75264
6.656411370 10.0.0.1:33011 10.0.0.2:5001 40 0x14673242 0x1466a13a 26 2147483647 72192 68833 29696
6.662462831 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 77824
6.664767938 10.0.0.1:33011 10.0.0.2:5001 40 0x14673d6a 0x1466a6ce 27 2147483647 75264 73188 29696
6.671315674 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 80896
6.672580901 10.0.0.1:33011 10.0.0.2:5001 40 0x14674892 0x1466ac62 28 2147483647 77824 78030 29696
6.679715996 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 83456
6.681477991 10.0.0.1:33011 10.0.0.2:5001 40 0x146753ba 0x1466b1f6 29 2147483647 80896 82365 29696
6.686704113 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 86528
6.689906371 10.0.0.1:33011 10.0.0.2:5001 40 0x14675ee2 0x1466b78a 30 29 83456 87271 29696
6.694755881 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 89600
6.696826712 10.0.0.1:33011 10.0.0.2:5001 40 0x14676476 0x1466bd1e 30 29 86528 91640 29696
6.703002263 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 92160
6.704819631 10.0.0.1:33011 10.0.0.2:5001 40 0x14676a0a 0x1466c2b2 30 29 89600 96330 29696
6.710893182 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 95232
6.713062435 10.0.0.1:33011 10.0.0.2:5001 40 0x14676f9e 0x1466c846 30 29 92160 100403 29696
6.718964669 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 97792
6.721009614 10.0.0.1:33011 10.0.0.2:5001 40 0x14677532 0x1466cdda 30 29 95232 105000 29696
6.727107920 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 100864
6.729463515 10.0.0.1:33011 10.0.0.2:5001 40 0x14677ac6 0x1466d36e 30 29 97792 108842 29696
6.735123616 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 103424
6.737195294 10.0.0.1:33011 10.0.0.2:5001 40 0x1467805a 0x1466d902 30 29 100864 113258 29696
6.743261921 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 106496
6.746056276 10.0.0.1:33011 10.0.0.2:5001 40 0x146785ee 0x1466de96 30 29 103424 117240 29696
6.751344698 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 109568
6.753423363 10.0.0.1:33011 10.0.0.2:5001 40 0x14678b82 0x1466e42a 30 29 106496 121831 29696
6.759298001 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 112128
6.762421211 10.0.0.1:33011 10.0.0.2:5001 40 0x14679116 0x1466e9be 30 29 109568 125827 29696
6.767469558 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 115200
6.769412392 10.0.0.1:33011 10.0.0.2:5001 40 0x146796aa 0x1466ef52 30 29 112128 130449 29696
6.776302824 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 117760
6.777545482 10.0.0.1:33011 10.0.0.2:5001 40 0x1467a1d2 0x1466f4e6 31 29 115200 134341 29696
6.783639151 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 120832
6.786455206 10.0.0.1:33011 10.0.0.2:5001 40 0x1467a766 0x1466fa7a 31 29 117760 138757 29696
6.791659981 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 123392
6.793702613 10.0.0.1:33011 10.0.0.2:5001 52 0x1467acfa 0x1467000e 31 29 120832 142747 29696
6.799732814 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 126464
6.801741876 10.0.0.1:33011 10.0.0.2:5001 60 0x1467acfa 0x1467000e 31 29 123392 146103 29696
6.807829384 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 129536
6.809816451 10.0.0.1:33011 10.0.0.2:5001 60 0x1467b28e 0x1467000e 30 21 126464 149035 29696
6.815883366 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 132096
6.818018776 10.0.0.1:33011 10.0.0.2:5001 60 0x1467b28e 0x1467000e 29 21 129536 151510 29696
6.824639942 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 135168
6.825942474 10.0.0.1:33011 10.0.0.2:5001 60 0x1467b28e 0x1467000e 28 21 132096 153690 29696
6.832845955 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 137728
6.835826625 10.0.0.1:33011 10.0.0.2:5001 60 0x1467b28e 0x1467000e 26 21 135168 155691 29696
6.840086087 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 140800
6.842965991 10.0.0.1:33011 10.0.0.2:5001 60 0x1467b28e 0x1467000e 25 21 137728 157638 29696
6.848753365 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 143872
6.850446434 10.0.0.1:33011 10.0.0.2:5001 60 0x1467b28e 0x1467000e 24 21 140800 159253 29696
6.856238713 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 146432
6.858879687 10.0.0.1:33011 10.0.0.2:5001 60 0x1467b28e 0x1467000e 22 21 143872 160488 29696
6.864340766 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 149504
6.866783945 10.0.0.1:33011 10.0.0.2:5001 60 0x1467b28e 0x1467000e 21 21 146432 161572 29696
6.872390154 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 152064
6.874404994 10.0.0.1:33011 10.0.0.2:5001 60 0x1467b28e 0x1467000e 21 21 149504 162643 29696
6.881425249 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 155136
6.882446008 10.0.0.1:33011 10.0.0.2:5001 60 0x1467b28e 0x1467000e 21 21 152064 163533 29696
6.888529970 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 157696
6.891515736 10.0.0.1:33011 10.0.0.2:5001 60 0x1467b28e 0x1467000e 21 21 155136 164286 29696
6.897082010 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 160768
6.898591060 10.0.0.1:33011 10.0.0.2:5001 60 0x1467b822 0x1467000e 21 21 157696 165086 29696
6.904686513 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 163840
6.907134061 10.0.0.1:33011 10.0.0.2:5001 60 0x1467bdb6 0x1467000e 21 21 160768 165617 29696
6.912755440 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 166400
6.914752798 10.0.0.1:33011 10.0.0.2:5001 60 0x1467c34a 0x1467000e 21 21 163840 166179 29696
6.920842617 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 169472
6.924096919 10.0.0.1:33011 10.0.0.2:5001 60 0x1467c8de 0x1467000e 21 21 166400 166516 29696
6.928901870 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 172032
6.930903907 10.0.0.1:33011 10.0.0.2:5001 60 0x1467ce72 0x1467000e 21 21 169472 167077 29696
6.936989188 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 175104
6.939260942 10.0.0.1:33011 10.0.0.2:5001 60 0x1467d406 0x1467000e 21 21 172032 167273 29696
6.945072810 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 177664
6.947046361 10.0.0.1:33011 10.0.0.2:5001 60 0x1467d99a 0x1467000e 21 21 175104 167615 29696
6.953301834 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 180736
6.955143543 10.0.0.1:33011 10.0.0.2:5001 60 0x1467df2e 0x1467000e 21 21 177664 167876 29696
6.961231730 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 183808
6.963443246 10.0.0.1:33011 10.0.0.2:5001 60 0x1467df2e 0x1467000e 21 21 180736 167999 29696
6.970034172 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 186368
6.971323271 10.0.0.1:33011 10.0.0.2:5001 60 0x1467e4c2 0x1467000e 21 21 183808 167237 29696
6.977484038 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 189440
6.980153072 10.0.0.1:33011 10.0.0.2:5001 60 0x1467f57e 0x14670b36 21 21 186368 167332 29696
6.986571849 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 192000
6.987553869 10.0.0.1:33011 10.0.0.2:5001 60 0x1467fb12 0x1467165e 21 21 189440 167415 29696
6.994428433 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 195072
6.996692283 10.0.0.1:33011 10.0.0.2:5001 60 0x146800a6 0x14672186 21 21 192000 167489 29696
7.001679174 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 198144
7.004573886 10.0.0.1:33011 10.0.0.2:5001 60 0x1468063a 0x14672cae 21 21 195072 166552 29696
7.009665869 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 200704
7.011796081 10.0.0.1:33011 10.0.0.2:5001 60 0x14680bce 0x146737d6 21 21 198144 165733 29696
7.017723829 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 203776
7.020124793 10.0.0.1:33011 10.0.0.2:5001 60 0x14681162 0x146742fe 21 21 200704 164017 29696
7.025810421 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 206336
7.027823328 10.0.0.1:33011 10.0.0.2:5001 60 0x146816f6 0x14674e26 21 21 203776 162515 29696
7.033892781 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 209408
7.035925076 10.0.0.1:33011 10.0.0.2:5001 52 0x14681c8a 0x1467594e 21 21 206336 161200 29696
7.042806076 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 211968
7.044095373 10.0.0.1:33011 10.0.0.2:5001 52 0x1468221e 0x14679c3e 21 21 209408 161050 29696
7.050028346 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 215040
7.054134460 10.0.0.1:33011 10.0.0.2:5001 52 0x1468221e 0x14679c3e 21 21 211968 160011 29696
7.058291649 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 218112
7.060081838 10.0.0.1:33011 10.0.0.2:5001 52 0x146827b2 0x14679c3e 21 21 215040 159482 29696
7.066191679 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 220672
7.068398231 10.0.0.1:33011 10.0.0.2:5001 52 0x14682d46 0x14679c3e 21 21 218112 158687 29696
7.074247237 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 223744
7.076308011 10.0.0.1:33011 10.0.0.2:5001 52 0x146832da 0x14679c3e 21 21 220672 158081 29696
7.082339529 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 226304
7.085265452 10.0.0.1:33011 10.0.0.2:5001 52 0x1468386e 0x14679c3e 21 21 223744 157365 29696
7.090438880 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 229376
7.092507916 10.0.0.1:33011 10.0.0.2:5001 52 0x14683e02 0x14679c3e 21 21 226304 157014 29696
7.098658148 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 231936
7.101224993 10.0.0.1:33011 10.0.0.2:5001 52 0x14684396 0x14679c3e 21 21 229376 156568 29696
7.107331189 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 235008
7.109093142 10.0.0.1:33011 10.0.0.2:5001 40 0x1468492a 0x14679c3e 21 21 231936 156304 29696
7.115004628 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 238080
7.117460144 10.0.0.1:33011 10.0.0.2:5001 40 0x14685452 0x1467df2e 21 21 235008 156766 29696
7.122697944 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 240640
7.125037631 10.0.0.1:33011 10.0.0.2:5001 40 0x14685f7a 0x1467e4c2 22 21 238080 156442 29696
7.130790943 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 243712
7.133062155 10.0.0.1:33011 10.0.0.2:5001 40 0x1468650e 0x1467ea56 22 21 240640 156122 29696
7.138851526 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 246272
7.140862596 10.0.0.1:33011 10.0.0.2:5001 40 0x14686aa2 0x1467efea 22 21 243712 156848 29696
7.146946662 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 249344
7.148921265 10.0.0.1:33011 10.0.0.2:5001 40 0x14687036 0x1467f57e 22 21 246272 158455 29696
7.155020606 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 251904
7.157056433 10.0.0.1:33011 10.0.0.2:5001 40 0x146875ca 0x1467fb12 22 21 249344 159766 29696
7.163106890 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 254976
7.165370226 10.0.0.1:33011 10.0.0.2:5001 40 0x14687b5e 0x146800a6 22 21 251904 161005 29696
7.171267806 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 258048
7.173219027 10.0.0.1:33011 10.0.0.2:5001 40 0x146880f2 0x1468063a 22 21 254976 161985 29696
7.179250646 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 260608
7.181454892 10.0.0.1:33011 10.0.0.2:5001 40 0x14688686 0x14680bce 22 21 258048 162840 29696
7.187303819 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 263680
7.189314087 10.0.0.1:33011 10.0.0.2:5001 40 0x14688c1a 0x14681162 22 21 260608 163711 29696
7.195578946 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 266240
7.198409081 10.0.0.1:33011 10.0.0.2:5001 40 0x146891ae 0x146816f6 22 21 263680 164414 29696
7.203717188 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 269312
7.205602436 10.0.0.1:33011 10.0.0.2:5001 40 0x14689742 0x14681c8a 22 21 266240 165212 29696
7.211557118 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 272384
7.214067410 10.0.0.1:33011 10.0.0.2:5001 40 0x14689cd6 0x1468221e 22 21 269312 165790 29696
7.219792986 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 274944
7.222074303 10.0.0.1:33011 10.0.0.2:5001 40 0x1468a7fe 0x146827b2 23 21 272384 165077 29696
7.227732302 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 278016
7.229814914 10.0.0.1:33011 10.0.0.2:5001 40 0x1468ad92 0x14682d46 23 21 274944 164715 29696
7.235850816 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 280576
7.237850579 10.0.0.1:33011 10.0.0.2:5001 40 0x1468b326 0x146832da 23 21 278016 164323 29696
7.244035086 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 283648
7.246490140 10.0.0.1:33011 10.0.0.2:5001 40 0x1468b8ba 0x1468386e 23 21 280576 164001 29696
7.251916371 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 286208
7.254316616 10.0.0.1:33011 10.0.0.2:5001 40 0x1468be4e 0x14683e02 23 21 283648 163681 29696
7.260075300 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 289280
7.262379078 10.0.0.1:33011 10.0.0.2:5001 40 0x1468c3e2 0x14684396 23 21 286208 163471 29696
7.268059813 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 292352
7.270638749 10.0.0.1:33011 10.0.0.2:5001 40 0x1468c976 0x1468492a 23 21 289280 163198 29696
7.276369467 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 294912
7.278644800 10.0.0.1:33011 10.0.0.2:5001 40 0x1468cf0a 0x14684ebe 23 21 292352 163017 29696
7.284209499 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 297984
7.286418792 10.0.0.1:33011 10.0.0.2:5001 40 0x1468d49e 0x14685452 23 21 294912 163863 29696
7.292320063 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 300544
7.294651557 10.0.0.1:33011 10.0.0.2:5001 52 0x1468da32 0x146859e6 23 21 297984 164522 29696
7.300346448 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 303616
7.302440362 10.0.0.1:33011 10.0.0.2:5001 52 0x1468da32 0x146859e6 23 21 300544 165187 29696
7.309155879 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 306176
7.311066271 10.0.0.1:33011 10.0.0.2:5001 52 0x1468dfc6 0x146859e6 23 21 303616 165733 29696
7.316599966 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 309248
7.319273315 10.0.0.1:33011 10.0.0.2:5001 52 0x1468e55a 0x146859e6 22 16 306176 166331 29696
7.324609387 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 312320
7.326672733 10.0.0.1:33011 10.0.0.2:5001 52 0x1468e55a 0x146859e6 22 16 309248 166855 29696
7.332656291 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 314880
7.334736474 10.0.0.1:33011 10.0.0.2:5001 52 0x1468eaee 0x146859e6 22 16 312320 167224 29696
7.340845191 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 317952
7.342717748 10.0.0.1:33011 10.0.0.2:5001 52 0x1468f082 0x146859e6 21 16 314880 167519 29696
7.348861873 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 320512
7.350896477 10.0.0.1:33011 10.0.0.2:5001 52 0x1468f082 0x146859e6 21 16 317952 167786 29696
7.356855860 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 323584
7.358942239 10.0.0.1:33011 10.0.0.2:5001 52 0x1468f616 0x146859e6 21 16 320512 168017 29696
7.366096547 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 326656
7.367279749 10.0.0.1:33011 10.0.0.2:5001 52 0x1468fbaa 0x146859e6 20 16 323584 168242 29696
7.373036352 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 329216
7.376269619 10.0.0.1:33011 10.0.0.2:5001 52 0x1468fbaa 0x146859e6 20 16 326656 168335 29696
7.381405478 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 332288
7.383771118 10.0.0.1:33011 10.0.0.2:5001 52 0x1469013e 0x146859e6 20 16 329216 168653 29696
7.389187182 10.0.0.2:5001 10.0.0.1:33011 1480 0x1d6c769e 0x1d6c769e 10 2147483647 29696 24000 334848
7.391462874 10.0.0.1:33011 10.0.0.2:5001 60 0x146906d2 0x146859e6 19 16 332288 168824 29696
